Time used gen_solv: 0.002674
Time used Special_solv: 0.001763
v:                 v_:
     0.15952234          0.15952234
     0.15951236          0.15951236
     0.15950239          0.15950239
     0.15949241          0.15949241
     0.15948243          0.15948243
     0.15947245          0.15947245
     0.15946248          0.15946248
      0.1594525           0.1594525
     0.15944252          0.15944252
     0.15943255          0.15943255
     0.15942257          0.15942257
     0.15941259          0.15941259
     0.15940261          0.15940261
     0.15939264          0.15939264
     0.15938266          0.15938266
     0.15937268          0.15937268
     0.15936271          0.15936271
     0.15935273          0.15935273
     0.15934275          0.15934275
     0.15933278          0.15933278
      0.1593228           0.1593228
     0.15931282          0.15931282
     0.15930284          0.15930284
     0.15929287          0.15929287
     0.15928289          0.15928289
     0.15927291          0.15927291
     0.15926294          0.15926294
     0.15925296          0.15925296
     0.15924298          0.15924298
       0.159233            0.159233
     0.15922303          0.15922303
     0.15921305          0.15921305
     0.15920307          0.15920307
      0.1591931           0.1591931
     0.15918312          0.15918312
     0.15917314          0.15917314
     0.15916316          0.15916317
     0.15915319          0.15915319
     0.15914321          0.15914321
     0.15913323          0.15913323
     0.15912326          0.15912326
     0.15911328          0.15911328
      0.1591033           0.1591033
     0.15909333          0.15909333
     0.15908335          0.15908335
     0.15907337          0.15907337
     0.15906339          0.15906339
     0.15905342          0.15905342
     0.15904344          0.15904344
     0.15903346          0.15903346
     0.15902349          0.15902349
     0.15901351          0.15901351
     0.15900353          0.15900353
     0.15899355          0.15899355
     0.15898358          0.15898358
      0.1589736           0.1589736
     0.15896362          0.15896362
     0.15895365          0.15895365
     0.15894367          0.15894367
     0.15893369          0.15893369
     0.15892371          0.15892371
     0.15891374          0.15891374
     0.15890376          0.15890376
     0.15889378          0.15889378
     0.15888381          0.15888381
     0.15887383          0.15887383
     0.15886385          0.15886385
     0.15885387          0.15885387
      0.1588439           0.1588439
     0.15883392          0.15883392
     0.15882394          0.15882394
     0.15881396          0.15881396
     0.15880399          0.15880399
     0.15879401          0.15879401
     0.15878403          0.15878403
     0.15877406          0.15877406
     0.15876408          0.15876408
      0.1587541           0.1587541
     0.15874412          0.15874412
     0.15873415          0.15873415
     0.15872417          0.15872417
     0.15871419          0.15871419
     0.15870422          0.15870422
     0.15869424          0.15869424
     0.15868426          0.15868426
     0.15867428          0.15867428
     0.15866431          0.15866431
     0.15865433          0.15865433
     0.15864435          0.15864435
     0.15863438          0.15863438
      0.1586244           0.1586244
     0.15861442          0.15861442
     0.15860444          0.15860444
     0.15859447          0.15859447
     0.15858449          0.15858449
     0.15857451          0.15857451
     0.15856453          0.15856453
     0.15855456          0.15855456
     0.15854458          0.15854458
      0.1585346           0.1585346
     0.15852463          0.15852463
     0.15851465          0.15851465
     0.15850467          0.15850467
     0.15849469          0.15849469
     0.15848472          0.15848472
     0.15847474          0.15847474
     0.15846476          0.15846476
     0.15845478          0.15845478
     0.15844481          0.15844481
     0.15843483          0.15843483
     0.15842485          0.15842485
     0.15841488          0.15841488
      0.1584049           0.1584049
     0.15839492          0.15839492
     0.15838494          0.15838494
     0.15837497          0.15837497
     0.15836499          0.15836499
     0.15835501          0.15835501
     0.15834503          0.15834503
     0.15833506          0.15833506
     0.15832508          0.15832508
      0.1583151           0.1583151
     0.15830513          0.15830513
     0.15829515          0.15829515
     0.15828517          0.15828517
     0.15827519          0.15827519
     0.15826522          0.15826522
     0.15825524          0.15825524
     0.15824526          0.15824526
     0.15823528          0.15823528
     0.15822531          0.15822531
     0.15821533          0.15821533
     0.15820535          0.15820535
     0.15819538          0.15819538
      0.1581854           0.1581854
     0.15817542          0.15817542
     0.15816544          0.15816544
     0.15815547          0.15815547
     0.15814549          0.15814549
     0.15813551          0.15813551
     0.15812553          0.15812553
     0.15811556          0.15811556
     0.15810558          0.15810558
      0.1580956           0.1580956
     0.15808562          0.15808562
     0.15807565          0.15807565
     0.15806567          0.15806567
     0.15805569          0.15805569
     0.15804572          0.15804572
     0.15803574          0.15803574
     0.15802576          0.15802576
     0.15801578          0.15801578
     0.15800581          0.15800581
     0.15799583          0.15799583
     0.15798585          0.15798585
     0.15797587          0.15797587
      0.1579659           0.1579659
     0.15795592          0.15795592
     0.15794594          0.15794594
     0.15793596          0.15793596
     0.15792599          0.15792599
     0.15791601          0.15791601
     0.15790603          0.15790603
     0.15789605          0.15789605
     0.15788608          0.15788608
      0.1578761           0.1578761
     0.15786612          0.15786612
     0.15785615          0.15785615
     0.15784617          0.15784617
     0.15783619          0.15783619
     0.15782621          0.15782621
     0.15781624          0.15781624
     0.15780626          0.15780626
     0.15779628          0.15779628
      0.1577863           0.1577863
     0.15777633          0.15777633
     0.15776635          0.15776635
     0.15775637          0.15775637
     0.15774639          0.15774639
     0.15773642          0.15773642
     0.15772644          0.15772644
     0.15771646          0.15771646
     0.15770648          0.15770648
     0.15769651          0.15769651
     0.15768653          0.15768653
     0.15767655          0.15767655
     0.15766657          0.15766657
      0.1576566           0.1576566
     0.15764662          0.15764662
     0.15763664          0.15763664
     0.15762666          0.15762666
     0.15761669          0.15761669
     0.15760671          0.15760671
     0.15759673          0.15759673
     0.15758675          0.15758675
     0.15757678          0.15757678
      0.1575668           0.1575668
     0.15755682          0.15755682
     0.15754684          0.15754684
     0.15753687          0.15753687
     0.15752689          0.15752689
     0.15751691          0.15751691
     0.15750693          0.15750693
     0.15749696          0.15749696
     0.15748698          0.15748698
       0.157477            0.157477
     0.15746702          0.15746702
     0.15745705          0.15745705
     0.15744707          0.15744707
     0.15743709          0.15743709
     0.15742711          0.15742712
     0.15741714          0.15741714
     0.15740716          0.15740716
     0.15739718          0.15739718
     0.15738721          0.15738721
     0.15737723          0.15737723
     0.15736725          0.15736725
     0.15735727          0.15735727
     0.15734729           0.1573473
     0.15733732          0.15733732
     0.15732734          0.15732734
     0.15731736          0.15731736
     0.15730738          0.15730739
     0.15729741          0.15729741
     0.15728743          0.15728743
     0.15727745          0.15727745
     0.15726747          0.15726747
      0.1572575           0.1572575
     0.15724752          0.15724752
     0.15723754          0.15723754
     0.15722756          0.15722756
     0.15721759          0.15721759
     0.15720761          0.15720761
     0.15719763          0.15719763
     0.15718765          0.15718765
     0.15717768          0.15717768
      0.1571677           0.1571677
     0.15715772          0.15715772
     0.15714774          0.15714774
     0.15713777          0.15713777
     0.15712779          0.15712779
     0.15711781          0.15711781
     0.15710783          0.15710783
     0.15709786          0.15709786
     0.15708788          0.15708788
      0.1570779           0.1570779
     0.15706792          0.15706792
     0.15705795          0.15705795
     0.15704797          0.15704797
     0.15703799          0.15703799
     0.15702801          0.15702801
     0.15701804          0.15701804
     0.15700806          0.15700806
     0.15699808          0.15699808
      0.1569881           0.1569881
     0.15697813          0.15697813
     0.15696815          0.15696815
     0.15695817          0.15695817
     0.15694819          0.15694819
     0.15693822          0.15693822
     0.15692824          0.15692824
     0.15691826          0.15691826
     0.15690828          0.15690828
      0.1568983           0.1568983
     0.15688833          0.15688833
     0.15687835          0.15687835
     0.15686837          0.15686837
     0.15685839          0.15685839
     0.15684842          0.15684842
     0.15683844          0.15683844
     0.15682846          0.15682846
     0.15681848          0.15681848
     0.15680851          0.15680851
     0.15679853          0.15679853
     0.15678855          0.15678855
     0.15677857          0.15677857
      0.1567686           0.1567686
     0.15675862          0.15675862
     0.15674864          0.15674864
     0.15673866          0.15673866
     0.15672869          0.15672869
     0.15671871          0.15671871
     0.15670873          0.15670873
     0.15669875          0.15669875
     0.15668877          0.15668877
      0.1566788           0.1566788
     0.15666882          0.15666882
     0.15665884          0.15665884
     0.15664886          0.15664886
     0.15663889          0.15663889
     0.15662891          0.15662891
     0.15661893          0.15661893
     0.15660895          0.15660895
     0.15659898          0.15659898
       0.156589            0.156589
     0.15657902          0.15657902
     0.15656904          0.15656904
     0.15655906          0.15655907
     0.15654909          0.15654909
     0.15653911          0.15653911
     0.15652913          0.15652913
     0.15651915          0.15651915
     0.15650918          0.15650918
      0.1564992           0.1564992
     0.15648922          0.15648922
     0.15647924          0.15647924
     0.15646927          0.15646927
     0.15645929          0.15645929
     0.15644931          0.15644931
     0.15643933          0.15643933
     0.15642935          0.15642936
     0.15641938          0.15641938
      0.1564094           0.1564094
     0.15639942          0.15639942
     0.15638944          0.15638944
     0.15637947          0.15637947
     0.15636949          0.15636949
     0.15635951          0.15635951
     0.15634953          0.15634953
     0.15633956          0.15633956
     0.15632958          0.15632958
      0.1563196           0.1563196
     0.15630962          0.15630962
     0.15629964          0.15629964
     0.15628967          0.15628967
     0.15627969          0.15627969
     0.15626971          0.15626971
     0.15625973          0.15625973
     0.15624976          0.15624976
     0.15623978          0.15623978
      0.1562298           0.1562298
     0.15621982          0.15621982
     0.15620984          0.15620984
     0.15619987          0.15619987
     0.15618989          0.15618989
     0.15617991          0.15617991
     0.15616993          0.15616993
     0.15615996          0.15615996
     0.15614998          0.15614998
        0.15614             0.15614
     0.15613002          0.15613002
     0.15612004          0.15612004
     0.15611007          0.15611007
     0.15610009          0.15610009
     0.15609011          0.15609011
     0.15608013          0.15608013
     0.15607016          0.15607016
     0.15606018          0.15606018
      0.1560502           0.1560502
     0.15604022          0.15604022
     0.15603024          0.15603024
     0.15602027          0.15602027
     0.15601029          0.15601029
     0.15600031          0.15600031
     0.15599033          0.15599033
     0.15598036          0.15598036
     0.15597038          0.15597038
      0.1559604           0.1559604
     0.15595042          0.15595042
     0.15594044          0.15594044
     0.15593047          0.15593047
     0.15592049          0.15592049
     0.15591051          0.15591051
     0.15590053          0.15590053
     0.15589056          0.15589056
     0.15588058          0.15588058
      0.1558706           0.1558706
     0.15586062          0.15586062
     0.15585064          0.15585064
     0.15584067          0.15584067
     0.15583069          0.15583069
     0.15582071          0.15582071
     0.15581073          0.15581073
     0.15580075          0.15580076
     0.15579078          0.15579078
      0.1557808           0.1557808
     0.15577082          0.15577082
     0.15576084          0.15576084
     0.15575087          0.15575087
     0.15574089          0.15574089
     0.15573091          0.15573091
     0.15572093          0.15572093
     0.15571095          0.15571095
     0.15570098          0.15570098
       0.155691            0.155691
     0.15568102          0.15568102
     0.15567104          0.15567104
     0.15566106          0.15566106
     0.15565109          0.15565109
     0.15564111          0.15564111
     0.15563113          0.15563113
     0.15562115          0.15562115
     0.15561118          0.15561118
      0.1556012           0.1556012
     0.15559122          0.15559122
     0.15558124          0.15558124
     0.15557126          0.15557126
     0.15556129          0.15556129
     0.15555131          0.15555131
     0.15554133          0.15554133
     0.15553135          0.15553135
     0.15552137          0.15552137
      0.1555114           0.1555114
     0.15550142          0.15550142
     0.15549144          0.15549144
     0.15548146          0.15548146
     0.15547148          0.15547148
     0.15546151          0.15546151
     0.15545153          0.15545153
     0.15544155          0.15544155
     0.15543157          0.15543157
      0.1554216           0.1554216
     0.15541162          0.15541162
     0.15540164          0.15540164
     0.15539166          0.15539166
     0.15538168          0.15538168
     0.15537171          0.15537171
     0.15536173          0.15536173
     0.15535175          0.15535175
     0.15534177          0.15534177
     0.15533179          0.15533179
     0.15532182          0.15532182
     0.15531184          0.15531184
     0.15530186          0.15530186
     0.15529188          0.15529188
      0.1552819           0.1552819
     0.15527193          0.15527193
     0.15526195          0.15526195
     0.15525197          0.15525197
     0.15524199          0.15524199
     0.15523201          0.15523201
     0.15522204          0.15522204
     0.15521206          0.15521206
     0.15520208          0.15520208
      0.1551921           0.1551921
     0.15518212          0.15518212
     0.15517215          0.15517215
     0.15516217          0.15516217
     0.15515219          0.15515219
     0.15514221          0.15514221
     0.15513223          0.15513223
     0.15512226          0.15512226
     0.15511228          0.15511228
      0.1551023           0.1551023
     0.15509232          0.15509232
     0.15508234          0.15508234
     0.15507237          0.15507237
     0.15506239          0.15506239
     0.15505241          0.15505241
     0.15504243          0.15504243
     0.15503245          0.15503245
     0.15502248          0.15502248
      0.1550125           0.1550125
     0.15500252          0.15500252
     0.15499254          0.15499254
     0.15498256          0.15498256
     0.15497259          0.15497259
     0.15496261          0.15496261
     0.15495263          0.15495263
     0.15494265          0.15494265
     0.15493267          0.15493267
      0.1549227           0.1549227
     0.15491272          0.15491272
     0.15490274          0.15490274
     0.15489276          0.15489276
     0.15488278          0.15488278
     0.15487281          0.15487281
     0.15486283          0.15486283
     0.15485285          0.15485285
     0.15484287          0.15484287
     0.15483289          0.15483289
     0.15482292          0.15482292
     0.15481294          0.15481294
     0.15480296          0.15480296
     0.15479298          0.15479298
       0.154783            0.154783
     0.15477303          0.15477303
     0.15476305          0.15476305
     0.15475307          0.15475307
     0.15474309          0.15474309
     0.15473311          0.15473311
     0.15472314          0.15472314
     0.15471316          0.15471316
     0.15470318          0.15470318
      0.1546932           0.1546932
     0.15468322          0.15468322
     0.15467324          0.15467324
     0.15466327          0.15466327
     0.15465329          0.15465329
     0.15464331          0.15464331
     0.15463333          0.15463333
     0.15462335          0.15462335
     0.15461338          0.15461338
      0.1546034           0.1546034
     0.15459342          0.15459342
     0.15458344          0.15458344
     0.15457346          0.15457346
     0.15456349          0.15456349
     0.15455351          0.15455351
     0.15454353          0.15454353
     0.15453355          0.15453355
     0.15452357          0.15452357
     0.15451359           0.1545136
     0.15450362          0.15450362
     0.15449364          0.15449364
     0.15448366          0.15448366
     0.15447368          0.15447368
      0.1544637           0.1544637
     0.15445373          0.15445373
     0.15444375          0.15444375
     0.15443377          0.15443377
     0.15442379          0.15442379
     0.15441381          0.15441381
     0.15440384          0.15440384
     0.15439386          0.15439386
     0.15438388          0.15438388
      0.1543739           0.1543739
     0.15436392          0.15436392
     0.15435394          0.15435394
     0.15434397          0.15434397
     0.15433399          0.15433399
     0.15432401          0.15432401
     0.15431403          0.15431403
     0.15430405          0.15430405
     0.15429408          0.15429408
      0.1542841           0.1542841
     0.15427412          0.15427412
     0.15426414          0.15426414
     0.15425416          0.15425416
     0.15424418          0.15424418
     0.15423421          0.15423421
     0.15422423          0.15422423
     0.15421425          0.15421425
     0.15420427          0.15420427
     0.15419429          0.15419429
     0.15418432          0.15418432
     0.15417434          0.15417434
     0.15416436          0.15416436
     0.15415438          0.15415438
      0.1541444           0.1541444
     0.15413442          0.15413442
     0.15412445          0.15412445
     0.15411447          0.15411447
     0.15410449          0.15410449
     0.15409451          0.15409451
     0.15408453          0.15408453
     0.15407456          0.15407456
     0.15406458          0.15406458
      0.1540546           0.1540546
     0.15404462          0.15404462
     0.15403464          0.15403464
     0.15402466          0.15402466
     0.15401469          0.15401469
     0.15400471          0.15400471
     0.15399473          0.15399473
     0.15398475          0.15398475
     0.15397477          0.15397477
     0.15396479           0.1539648
     0.15395482          0.15395482
     0.15394484          0.15394484
     0.15393486          0.15393486
     0.15392488          0.15392488
      0.1539149           0.1539149
     0.15390493          0.15390493
     0.15389495          0.15389495
     0.15388497          0.15388497
     0.15387499          0.15387499
     0.15386501          0.15386501
     0.15385503          0.15385503
     0.15384506          0.15384506
     0.15383508          0.15383508
      0.1538251           0.1538251
     0.15381512          0.15381512
     0.15380514          0.15380514
     0.15379516          0.15379516
     0.15378519          0.15378519
     0.15377521          0.15377521
     0.15376523          0.15376523
     0.15375525          0.15375525
     0.15374527          0.15374527
     0.15373529          0.15373529
     0.15372532          0.15372532
     0.15371534          0.15371534
     0.15370536          0.15370536
     0.15369538          0.15369538
      0.1536854           0.1536854
     0.15367543          0.15367543
     0.15366545          0.15366545
     0.15365547          0.15365547
     0.15364549          0.15364549
     0.15363551          0.15363551
     0.15362553          0.15362553
     0.15361556          0.15361556
     0.15360558          0.15360558
      0.1535956           0.1535956
     0.15358562          0.15358562
     0.15357564          0.15357564
     0.15356566          0.15356566
     0.15355569          0.15355569
     0.15354571          0.15354571
     0.15353573          0.15353573
     0.15352575          0.15352575
     0.15351577          0.15351577
     0.15350579          0.15350579
     0.15349582          0.15349582
     0.15348584          0.15348584
     0.15347586          0.15347586
     0.15346588          0.15346588
      0.1534559           0.1534559
     0.15344592          0.15344592
     0.15343595          0.15343595
     0.15342597          0.15342597
     0.15341599          0.15341599
     0.15340601          0.15340601
     0.15339603          0.15339603
     0.15338605          0.15338605
     0.15337608          0.15337608
      0.1533661           0.1533661
     0.15335612          0.15335612
     0.15334614          0.15334614
     0.15333616          0.15333616
     0.15332618          0.15332618
      0.1533162          0.15331621
     0.15330623          0.15330623
     0.15329625          0.15329625
     0.15328627          0.15328627
     0.15327629          0.15327629
     0.15326631          0.15326631
     0.15325633          0.15325633
     0.15324636          0.15324636
     0.15323638          0.15323638
      0.1532264           0.1532264
     0.15321642          0.15321642
     0.15320644          0.15320644
     0.15319646          0.15319646
     0.15318649          0.15318649
     0.15317651          0.15317651
     0.15316653          0.15316653
     0.15315655          0.15315655
     0.15314657          0.15314657
     0.15313659          0.15313659
     0.15312662          0.15312662
     0.15311664          0.15311664
     0.15310666          0.15310666
     0.15309668          0.15309668
      0.1530867           0.1530867
     0.15307672          0.15307672
     0.15306674          0.15306674
     0.15305677          0.15305677
     0.15304679          0.15304679
     0.15303681          0.15303681
     0.15302683          0.15302683
     0.15301685          0.15301685
     0.15300687          0.15300687
      0.1529969           0.1529969
     0.15298692          0.15298692
     0.15297694          0.15297694
     0.15296696          0.15296696
     0.15295698          0.15295698
       0.152947            0.152947
     0.15293703          0.15293703
     0.15292705          0.15292705
     0.15291707          0.15291707
     0.15290709          0.15290709
     0.15289711          0.15289711
     0.15288713          0.15288713
     0.15287715          0.15287715
     0.15286718          0.15286718
      0.1528572           0.1528572
     0.15284722          0.15284722
     0.15283724          0.15283724
     0.15282726          0.15282726
     0.15281728          0.15281728
      0.1528073          0.15280731
     0.15279733          0.15279733
     0.15278735          0.15278735
     0.15277737          0.15277737
     0.15276739          0.15276739
     0.15275741          0.15275741
     0.15274743          0.15274743
     0.15273746          0.15273746
     0.15272748          0.15272748
      0.1527175           0.1527175
     0.15270752          0.15270752
     0.15269754          0.15269754
     0.15268756          0.15268756
     0.15267758          0.15267758
     0.15266761          0.15266761
     0.15265763          0.15265763
     0.15264765          0.15264765
     0.15263767          0.15263767
     0.15262769          0.15262769
     0.15261771          0.15261771
     0.15260773          0.15260773
     0.15259776          0.15259776
     0.15258778          0.15258778
      0.1525778           0.1525778
     0.15256782          0.15256782
     0.15255784          0.15255784
     0.15254786          0.15254786
     0.15253789          0.15253789
     0.15252791          0.15252791
     0.15251793          0.15251793
     0.15250795          0.15250795
     0.15249797          0.15249797
     0.15248799          0.15248799
     0.15247801          0.15247801
     0.15246804          0.15246804
     0.15245806          0.15245806
     0.15244808          0.15244808
      0.1524381           0.1524381
     0.15242812          0.15242812
     0.15241814          0.15241814
     0.15240816          0.15240816
     0.15239819          0.15239819
     0.15238821          0.15238821
     0.15237823          0.15237823
     0.15236825          0.15236825
     0.15235827          0.15235827
     0.15234829          0.15234829
     0.15233831          0.15233831
     0.15232834          0.15232834
     0.15231836          0.15231836
     0.15230838          0.15230838
      0.1522984           0.1522984
     0.15228842          0.15228842
     0.15227844          0.15227844
     0.15226846          0.15226846
     0.15225849          0.15225849
     0.15224851          0.15224851
     0.15223853          0.15223853
     0.15222855          0.15222855
     0.15221857          0.15221857
     0.15220859          0.15220859
     0.15219861          0.15219861
     0.15218863          0.15218863
     0.15217866          0.15217866
     0.15216868          0.15216868
      0.1521587           0.1521587
     0.15214872          0.15214872
     0.15213874          0.15213874
     0.15212876          0.15212876
     0.15211878          0.15211878
     0.15210881          0.15210881
     0.15209883          0.15209883
     0.15208885          0.15208885
     0.15207887          0.15207887
     0.15206889          0.15206889
     0.15205891          0.15205891
     0.15204893          0.15204893
     0.15203896          0.15203896
     0.15202898          0.15202898
       0.152019            0.152019
     0.15200902          0.15200902
     0.15199904          0.15199904
     0.15198906          0.15198906
     0.15197908          0.15197908
      0.1519691           0.1519691
     0.15195913          0.15195913
     0.15194915          0.15194915
     0.15193917          0.15193917
     0.15192919          0.15192919
     0.15191921          0.15191921
     0.15190923          0.15190923
     0.15189925          0.15189925
     0.15188928          0.15188928
      0.1518793           0.1518793
     0.15186932          0.15186932
     0.15185934          0.15185934
     0.15184936          0.15184936
     0.15183938          0.15183938
      0.1518294           0.1518294
     0.15181942          0.15181942
     0.15180945          0.15180945
     0.15179947          0.15179947
     0.15178949          0.15178949
     0.15177951          0.15177951
     0.15176953          0.15176953
     0.15175955          0.15175955
     0.15174957          0.15174957
      0.1517396           0.1517396
     0.15172962          0.15172962
     0.15171964          0.15171964
     0.15170966          0.15170966
     0.15169968          0.15169968
      0.1516897           0.1516897
     0.15167972          0.15167972
     0.15166974          0.15166974
     0.15165977          0.15165977
     0.15164979          0.15164979
     0.15163981          0.15163981
     0.15162983          0.15162983
     0.15161985          0.15161985
     0.15160987          0.15160987
     0.15159989          0.15159989
     0.15158991          0.15158991
     0.15157994          0.15157994
     0.15156996          0.15156996
     0.15155998          0.15155998
        0.15155             0.15155
     0.15154002          0.15154002
     0.15153004          0.15153004
     0.15152006          0.15152006
     0.15151008          0.15151008
     0.15150011          0.15150011
     0.15149013          0.15149013
     0.15148015          0.15148015
     0.15147017          0.15147017
     0.15146019          0.15146019
     0.15145021          0.15145021
     0.15144023          0.15144023
     0.15143025          0.15143025
     0.15142028          0.15142028
      0.1514103           0.1514103
     0.15140032          0.15140032
     0.15139034          0.15139034
     0.15138036          0.15138036
     0.15137038          0.15137038
      0.1513604           0.1513604
     0.15135042          0.15135042
     0.15134045          0.15134045
     0.15133047          0.15133047
     0.15132049          0.15132049
     0.15131051          0.15131051
     0.15130053          0.15130053
     0.15129055          0.15129055
     0.15128057          0.15128057
     0.15127059          0.15127059
     0.15126061          0.15126061
     0.15125064          0.15125064
     0.15124066          0.15124066
     0.15123068          0.15123068
      0.1512207           0.1512207
     0.15121072          0.15121072
     0.15120074          0.15120074
     0.15119076          0.15119076
     0.15118078          0.15118078
     0.15117081          0.15117081
     0.15116083          0.15116083
     0.15115085          0.15115085
     0.15114087          0.15114087
     0.15113089          0.15113089
     0.15112091          0.15112091
     0.15111093          0.15111093
     0.15110095          0.15110095
     0.15109097          0.15109097
       0.151081            0.151081
     0.15107102          0.15107102
     0.15106104          0.15106104
     0.15105106          0.15105106
     0.15104108          0.15104108
      0.1510311           0.1510311
     0.15102112          0.15102112
     0.15101114          0.15101114
     0.15100117          0.15100117
     0.15099119          0.15099119
     0.15098121          0.15098121
     0.15097123          0.15097123
     0.15096125          0.15096125
     0.15095127          0.15095127
     0.15094129          0.15094129
     0.15093131          0.15093131
     0.15092133          0.15092133
     0.15091136          0.15091136
     0.15090138          0.15090138
      0.1508914           0.1508914
     0.15088142          0.15088142
     0.15087144          0.15087144
     0.15086146          0.15086146
     0.15085148          0.15085148
      0.1508415           0.1508415
     0.15083152          0.15083152
     0.15082155          0.15082155
     0.15081157          0.15081157
     0.15080159          0.15080159
     0.15079161          0.15079161
     0.15078163          0.15078163
     0.15077165          0.15077165
     0.15076167          0.15076167
     0.15075169          0.15075169
     0.15074171          0.15074171
     0.15073174          0.15073174
     0.15072176          0.15072176
     0.15071178          0.15071178
      0.1507018           0.1507018
     0.15069182          0.15069182
     0.15068184          0.15068184
     0.15067186          0.15067186
     0.15066188          0.15066188
      0.1506519           0.1506519
     0.15064192          0.15064192
     0.15063195          0.15063195
     0.15062197          0.15062197
     0.15061199          0.15061199
     0.15060201          0.15060201
     0.15059203          0.15059203
     0.15058205          0.15058205
     0.15057207          0.15057207
     0.15056209          0.15056209
     0.15055211          0.15055211
     0.15054214          0.15054214
     0.15053216          0.15053216
     0.15052218          0.15052218
      0.1505122           0.1505122
     0.15050222          0.15050222
     0.15049224          0.15049224
     0.15048226          0.15048226
     0.15047228          0.15047228
      0.1504623           0.1504623
     0.15045232          0.15045232
     0.15044235          0.15044235
     0.15043237          0.15043237
     0.15042239          0.15042239
     0.15041241          0.15041241
     0.15040243          0.15040243
     0.15039245          0.15039245
     0.15038247          0.15038247
     0.15037249          0.15037249
     0.15036251          0.15036251
     0.15035253          0.15035254
     0.15034256          0.15034256
     0.15033258          0.15033258
      0.1503226           0.1503226
     0.15031262          0.15031262
     0.15030264          0.15030264
     0.15029266          0.15029266
     0.15028268          0.15028268
      0.1502727           0.1502727
     0.15026272          0.15026272
     0.15025274          0.15025274
     0.15024277          0.15024277
     0.15023279          0.15023279
     0.15022281          0.15022281
     0.15021283          0.15021283
     0.15020285          0.15020285
     0.15019287          0.15019287
     0.15018289          0.15018289
     0.15017291          0.15017291
     0.15016293          0.15016293
     0.15015295          0.15015295
     0.15014298          0.15014298
       0.150133            0.150133
     0.15012302          0.15012302
     0.15011304          0.15011304
     0.15010306          0.15010306
     0.15009308          0.15009308
      0.1500831           0.1500831
     0.15007312          0.15007312
     0.15006314          0.15006314
     0.15005316          0.15005316
     0.15004319          0.15004319
     0.15003321          0.15003321
     0.15002323          0.15002323
     0.15001325          0.15001325
     0.15000327          0.15000327
     0.14999329          0.14999329
     0.14998331          0.14998331
     0.14997333          0.14997333
     0.14996335          0.14996335
     0.14995337          0.14995337
     0.14994339          0.14994339
     0.14993342          0.14993342
     0.14992344          0.14992344
     0.14991346          0.14991346
     0.14990348          0.14990348
      0.1498935           0.1498935
     0.14988352          0.14988352
     0.14987354          0.14987354
     0.14986356          0.14986356
     0.14985358          0.14985358
      0.1498436           0.1498436
     0.14983362          0.14983362
     0.14982365          0.14982365
     0.14981367          0.14981367
     0.14980369          0.14980369
     0.14979371          0.14979371
     0.14978373          0.14978373
     0.14977375          0.14977375
     0.14976377          0.14976377
     0.14975379          0.14975379
     0.14974381          0.14974381
     0.14973383          0.14973383
     0.14972385          0.14972385
     0.14971388          0.14971388
      0.1497039           0.1497039
     0.14969392          0.14969392
     0.14968394          0.14968394
     0.14967396          0.14967396
     0.14966398          0.14966398
       0.149654            0.149654
     0.14964402          0.14964402
     0.14963404          0.14963404
     0.14962406          0.14962406
     0.14961408          0.14961408
      0.1496041           0.1496041
     0.14959413          0.14959413
     0.14958415          0.14958415
     0.14957417          0.14957417
     0.14956419          0.14956419
     0.14955421          0.14955421
     0.14954423          0.14954423
     0.14953425          0.14953425
     0.14952427          0.14952427
     0.14951429          0.14951429
     0.14950431          0.14950431
     0.14949433          0.14949433
     0.14948435          0.14948435
     0.14947438          0.14947438
      0.1494644           0.1494644
     0.14945442          0.14945442
     0.14944444          0.14944444
     0.14943446          0.14943446
     0.14942448          0.14942448
      0.1494145           0.1494145
     0.14940452          0.14940452
     0.14939454          0.14939454
     0.14938456          0.14938456
     0.14937458          0.14937458
      0.1493646           0.1493646
     0.14935463          0.14935463
     0.14934465          0.14934465
     0.14933467          0.14933467
     0.14932469          0.14932469
     0.14931471          0.14931471
     0.14930473          0.14930473
     0.14929475          0.14929475
     0.14928477          0.14928477
     0.14927479          0.14927479
     0.14926481          0.14926481
     0.14925483          0.14925483
     0.14924485          0.14924485
     0.14923487          0.14923487
      0.1492249           0.1492249
     0.14921492          0.14921492
     0.14920494          0.14920494
     0.14919496          0.14919496
     0.14918498          0.14918498
       0.149175            0.149175
     0.14916502          0.14916502
     0.14915504          0.14915504
     0.14914506          0.14914506
     0.14913508          0.14913508
      0.1491251           0.1491251
     0.14911512          0.14911512
     0.14910514          0.14910514
     0.14909517          0.14909517
     0.14908519          0.14908519
     0.14907521          0.14907521
     0.14906523          0.14906523
     0.14905525          0.14905525
     0.14904527          0.14904527
     0.14903529          0.14903529
     0.14902531          0.14902531
     0.14901533          0.14901533
     0.14900535          0.14900535
     0.14899537          0.14899537
     0.14898539          0.14898539
     0.14897541          0.14897541
     0.14896544          0.14896544
     0.14895546          0.14895546
     0.14894548          0.14894548
      0.1489355           0.1489355
     0.14892552          0.14892552
     0.14891554          0.14891554
     0.14890556          0.14890556
     0.14889558          0.14889558
      0.1488856           0.1488856
     0.14887562          0.14887562
     0.14886564          0.14886564
     0.14885566          0.14885566
     0.14884568          0.14884568
      0.1488357           0.1488357
     0.14882573          0.14882573
     0.14881575          0.14881575
     0.14880577          0.14880577
     0.14879579          0.14879579
